202430009,2024-03-04,2024-03-11,"[特雷森学园]生野狄杜斯,[特雷森学园]目白善信,[热身运动决不可懈怠]生野狄杜斯,[尽管笑我傻吧]目白善信"
202430010,2024-03-11,2024-03-18,"[飞跃地平线]东海帝王,[天际尽头]目白麦昆"
202430011,2024-03-11,2024-03-18,"[特雷森学园]北部玄驹,[特雷森学园]里见光钻,[特雷森学园]待兼唐怀瑟,[身后迫近的热浪是动力]北部玄驹,[超越那前方的背影]里见光钻"
202430012,2024-03-11,2024-03-18,[闪电少女]真机伶
202430013,2024-03-11,2024-03-18,"[这是送给你的]西野花,[由故乡直达的助威！]雪之美人"
202430014,2024-03-11,2024-03-18,[Nevertheless]成田大进
202430015,2024-03-11,2024-03-18,"[特雷森学园]八重无敌,[特雷森学园]荒漠英雄,[推荐你读这本书！]荒漠英雄,[心中的烈火无法抑制]八重无敌"
202430016,2024-03-18,2024-03-25,[绝对☆LOVE]醒目飞鹰
202430017,2024-03-18,2024-03-25,"[一颗安心糖]超级溪流,[欢迎来到特雷森学园！]骏川手纲"
202430018,2024-03-18,2024-03-25,[Maverick]成田白仁
202430019,2024-03-18,2024-03-25,"[特雷森学园]采珠,[特雷森学园]樱花千代王,[世界的珍珠，其名为]采珠,[樱花盛开之时]樱花千代王"
202430020,2024-03-18,2024-03-25,"[橡木王冠]气槽,[阳光花束]重炮"
202430021,2024-03-18,2024-03-25,"[特雷森学园]川上公主,[特雷森学园]菱曙,[身为新娘！]川上公主,[请品尝第一口！]菱曙"
202430022,2024-03-25,2024-04-01,[青云垂钓者]青云天空
202430023,2024-03-25,2024-04-01,"[在耀眼景色的前方]无声铃鹿,[划破天空的闪电少女！]玉藻十字"
202430024,2024-03-25,2024-04-01,[亚马逊青金石]菱亚马逊
202430025,2024-03-25,2024-04-01,"[特雷森学园]青竹回忆,[特雷森学园]新光风,[///WARNING GATE///]新光风,[Head-on fight！]青竹回忆"
202430026,2024-03-25,2024-04-01,"[圣翠治愈师]草上飞,[羽蛇武斗家]神鹰"
202430027,2024-03-25,2024-04-01,"[明天全国都会染红吧♪]青云天空,[起舞今宵]帝王光辉"
202430028,2024-04-01,2024-04-08,[流星歌剧]富士奇石
202430029,2024-04-01,2024-04-08,"[特雷森学园]目白雅丹,[强风拂心]目白雅丹,[爽快！决胜一击！]目白莱恩"
202430030,2024-04-01,2024-04-08,[真我/1928]黄金城
202430031,2024-04-01,2024-04-08,"[特雷森学园]成田白仁,[伏特加之路]伏特加,[哪怕还不能独当一面]西野花"
202430032,2024-04-01,2024-04-08,"[雀跃♪维他命心拍]特别周,[飞跃☆夏夜]丸善斯基"
202430033,2024-04-01,2024-04-08,"[独享冰凉？]东商变革,[全力嬉闹！]胜利奖券"
202430034,2024-04-08,2024-04-15,[苍蓝/怒涛]名将怒涛
202430035,2024-04-08,2024-04-15,"[献上全国第一的演出]特别周,[有梦想就要大声说出来！]东海帝王"
202430036,2024-04-08,2024-04-15,[Meisterschaft]荣进闪耀
202430037,2024-04-08,2024-04-15,"[特雷森学园]岛川乔丹,[nail on Turf]岛川乔丹,[即使满身泥土，也要追逐梦想]优秀素质"
202530002,2024-04-15,2025-05-22,"[特别追梦者]特别周,[雀跃♪维他命心拍]特别周,[无声无瑕]无声铃鹿,[喜乐无边]东海帝王,[飞跃地平线]东海帝王,[绯红方程式]丸善斯基,[飞跃☆夏夜]丸善斯基,[流星歌剧]富士奇石,[星光跃动]小栗帽,[狂野前线]大树快车,[圣翠治愈师]草上飞,[亚马逊青金石]菱亚马逊,[优雅曲线]目白麦昆,[天际尽头]目白麦昆,[羽蛇武斗家]神鹰,[O sole suo！]好歌剧,[Maverick]成田白仁,[皇帝]鲁道夫象征,[橡木王冠]气槽,[青云垂钓者]青云天空,[pf.胜利公式]琵琶晨光,[阳光花束]重炮,[MB-19890425]美浦波旁,[玫瑰之梦]米浴,[Meisterschaft]荣进闪耀,[闪电少女]真机伶,[真我/1928]黄金城,[绝对☆LOVE]醒目飞鹰,[Nevertheless]成田大进,[苍蓝/怒涛]名将怒涛"
202530003,2024-04-15,2025-05-22,"[献上全国第一的演出]特别周,[在耀眼景色的前方]无声铃鹿,[有梦想就要大声说出来！]东海帝王,[不沉舰的进击]黄金船,[伏特加之路]伏特加,[万紫千红中一枝独秀]草上飞,[热情的冠军！]神鹰,[期待已久的计谋]青云天空,[划破天空的闪电少女！]玉藻十字,[全身心的感谢]美妙姿势,[飞奔吧，闪耀吧]艾尼风神,[B·N·Winner！]胜利奖券,[冲向前方7厘米之外]空中神宫,[Run（my）way]黄金城,[好快！好吃！好快！]樱花进王,[一颗安心糖]超级溪流,[这就是我的优俊偶像之道☆]醒目飞鹰,[哪怕还不能独当一面]西野花,[必杀技！双胡萝卜拳！]微光飞驹,[欢迎来到特雷森学园！]骏川手纲,[“要受人喜爱啊”]小栗帽,[涡轮引擎马力全开！]双涡轮,[尽管笑我傻吧]目白善信,[身后迫近的热浪是动力]北部玄驹,[超越那前方的背影]里见光钻,[由故乡直达的助威！]雪之美人,[心中的烈火无法抑制]八重无敌,["
